transaction_id,customer_id,timestamp,product_id,product_name,category,quantity,price
T00006229,C000235,2024-10-05 06:54:06,P008,Sugar,Grocery,2,44.79
T00006229,C000235,2024-10-05 06:54:06,P027,Detergent,Household,1,132.82
T00006230,C000179,2024-09-02 18:21:21,P017,Soft Drink,Beverages,2,42.48
T00006230,C000179,2024-09-02 18:21:21,P026,Dish Soap,Household,3,58.81
T00006230,C000179,2024-09-02 18:21:21,P010,Butter,Dairy,4,59.57
T00006230,C000179,2024-09-02 18:21:21,P028,Tissue Paper,Household,4,41.14
T00006230,C000179,2024-09-02 18:21:21,P005,Pasta Sauce,Grocery,3,71.47
T00006230,C000179,2024-09-02 18:21:21,P004,Pasta,Grocery,3,59.78
T00006231,C000834,2024-10-23 01:57:28,P001,Bread,Grocery,4,43.92
T00006231,C000834,2024-10-23 01:57:28,P009,Milk,Dairy,2,28.99
T00006231,C000834,2024-10-23 01:57:28,P006,Cereal,Grocery,4,146.32
T00006231,C000834,2024-10-23 01:57:28,P025,Toothbrush,Personal Care,2,31.07
T00006231,C000834,2024-10-23 01:57:28,P024,Toothpaste,Personal Care,3,63.53
T00006231,C000834,2024-10-23 01:57:28,P003,Cooking Oil,Grocery,3,127.25
T00006231,C000834,2024-10-23 01:57:28,P014,Coffee,Beverages,2,177.87
T00006232,C001217,2024-04-08 18:32:58,P025,Toothbrush,Personal Care,3,29.69
T00006232,C001217,2024-04-08 18:32:58,P024,Toothpaste,Personal Care,2,70.4
T00006232,C001217,2024-04-08 18:32:58,P019,Chocolate,Snacks,4,53.19
T00006233,C000011,2024-12-30 03:00:13,P018,Chips,Snacks,2,25.45
T00006233,C000011,2024-12-30 03:00:13,P017,Soft Drink,Beverages,1,36.32
T00006233,C000011,2024-12-30 03:00:13,P012,Eggs,Dairy,3,68.99
T00006234,C000133,2024-04-09 14:02:35,P005,Pasta Sauce,Grocery,3,76.3
T00006234,C000133,2024-04-09 14:02:35,P027,Detergent,Household,1,123.63
T00006234,C000133,2024-04-09 14:02:35,P003,Cooking Oil,Grocery,3,128.09
T00006235,C000737,2024-08-25 14:25:49,P029,Garbage Bags,Household,1,63.5
T00006235,C000737,2024-08-25 14:25:49,P001,Bread,Grocery,3,39.11
T00006235,C000737,2024-08-25 14:25:49,P026,Dish Soap,Household,4,57.46
T00006235,C000737,2024-08-25 14:25:49,P010,Butter,Dairy,2,57.45
T00006235,C000737,2024-08-25 14:25:49,P004,Pasta,Grocery,4,51.35
T00006235,C000737,2024-08-25 14:25:49,P019,Chocolate,Snacks,2,49.21
T00006235,C000737,2024-08-25 14:25:49,P005,Pasta Sauce,Grocery,4,73.9
T00006235,C000737,2024-08-25 14:25:49,P012,Eggs,Dairy,3,70.98
T00006236,C000525,2024-02-29 04:41:46,P022,Shampoo,Personal Care,4,149.13
T00006236,C000525,2024-02-29 04:41:46,P017,Soft Drink,Beverages,3,-37.45
T00006236,C000525,2024-02-29 04:41:46,P007,Biscuits,Grocery,3,30.58
T00006236,C000525,2024-02-29 04:41:46,P023,Soap,Personal Care,1,38.35
T00006237,C000924,2024-12-01 06:05:04,P029,Garbage Bags,Household,4,57.38
T00006237,C000924,2024-12-01 06:05:04,P026,Dish Soap,Household,1,53.3
T00006237,C000924,2024-12-01 06:05:04,P009,Milk,Dairy,1,29.11
T00006237,C000924,2024-12-01 06:05:04,P027,Detergent,Household,4,133.06
T00006237,C000924,2024-12-01 06:05:04,P023,Soap,Personal Care,3,38.01
T00006238,C001066,2024-05-01 07:37:25,P005,Pasta Sauce,Grocery,2,67.89
T00006238,C001066,2024-05-01 07:37:25,P007,Biscuits,Grocery,2,31.77
T00006238,C001066,2024-05-01 07:37:25,P014,Coffee,Beverages,4,187.82
T00006239,C000879,2024-10-19 21:42:25,P029,Garbage Bags,Household,4,60.89
T00006239,C000879,2024-10-19 21:42:25,P001,Bread,Grocery,4,43.96
T00006239,C000879,2024-10-19 21:42:25,P009,Milk,Dairy,3,27.91
T00006239,C000879,2024-10-19 21:42:25,P006,Cereal,Grocery,3,146.51
T00006239,C000879,2024-10-19 21:42:25,P023,Soap,Personal Care,1,36.8
T00006239,C000879,2024-10-19 21:42:25,P010,Butter,Dairy,2,55.33
T00006240,C000641,2024-04-30 21:45:33,P023,Soap,Personal Care,2,37.72
T00006241,C000012,2024-10-15 15:49:37,P022,Shampoo,Personal Care,4,129.76
T00006241,C000012,2024-10-15 15:49:37,P017,Soft Drink,Beverages,3,39.32
T00006241,C000012,2024-10-15 15:49:37,P020,Namkeen,Snacks,2,33.93
T00006241,C000012,2024-10-15 15:49:37,P025,Toothbrush,Personal Care,1,32.14
T00006241,C000012,2024-10-15 15:49:37,P023,Soap,Personal Care,4,38.02
T00006241,C000012,2024-10-15 15:49:37,P028,Tissue Paper,Household,2,41.54
T00006241,C000012,2024-10-15 15:49:37,P019,Chocolate,Snacks,4,54.92
T00006241,C000012,2024-10-15 15:49:37,P005,Pasta Sauce,Grocery,2,76.1
T00006242,C000129,2024-06-14 18:36:29,P014,Coffee,Beverages,4,178.83
T00006243,C000480,2024-01-23 19:25:11,P002,Rice,Grocery,4,62.43
T00006243,C000480,2024-01-23 19:25:11,P008,Sugar,Grocery,3,41.7
T00006243,C000480,2024-01-23 19:25:11,P027,Detergent,Household,2,120.96
T00006243,C000480,2024-01-23 19:25:11,P015,Tea,Beverages,2,113.31
T00006243,C000480,2024-01-23 19:25:11,P013,Yogurt,Dairy,3,37.0
T00006244,C001077,2024-03-10 12:04:29,P021,Cookies,Snacks,3,41.61
T00006244,C001077,2024-03-10 12:04:29,P008,Sugar,Grocery,3,45.57
T00006244,C001077,2024-03-10 12:04:29,P005,Pasta Sauce,Grocery,4,71.06
T00006245,C000630,2024-09-06 10:55:39,P001,Bread,Grocery,1,37.87
T00006245,C000630,2024-09-06 10:55:39,P009,Milk,Dairy,4,29.0
T00006245,C000630,2024-09-06 10:55:39,P006,Cereal,Grocery,3,152.98
T00006245,C000630,2024-09-06 10:55:39,P011,Cheese,Dairy,3,94.12
T00006245,C000630,2024-09-06 10:55:39,P010,Butter,Dairy,2,51.59
T00006245,C000630,2024-09-06 10:55:39,P021,Cookies,Snacks,4,41.56
T00006245,C000630,2024-09-06 10:55:39,P004,Pasta,Grocery,4,54.56
T00006246,C000533,2024-03-11 10:44:45,P026,Dish Soap,Household,1,50.64
T00006246,C000533,2024-03-11 10:44:45,P008,Sugar,Grocery,1,41.82
T00006246,C000533,2024-03-11 10:44:45,P027,Detergent,Household,4,120.49
T00006246,C000533,2024-03-11 10:44:45,P007,Biscuits,Grocery,2,29.0
T00006246,C000533,2024-03-11 10:44:45,P003,Cooking Oil,Grocery,3,121.69
T00006246,C000533,2024-03-11 10:44:45,P015,Tea,Beverages,2,102.4
T00006247,C001038,2024-04-10 11:47:20,P017,Soft Drink,Beverages,4,38.51
T00006247,C001038,2024-04-10 11:47:20,P028,Tissue Paper,Household,1,42.16
T00006247,C001038,2024-04-10 11:47:20,P016,Juice,Beverages,3,60.07
T00006247,C001038,2024-04-10 11:47:20,P003,Cooking Oil,Grocery,1,111.39
T00006247,C001038,2024-04-10 11:47:20,P018,Chips,Snacks,4,25.85
T00006248,C000692,2024-07-16 17:37:47,P017,Soft Drink,Beverages,2,39.63
T00006248,C000692,2024-07-16 17:37:47,P020,Namkeen,Snacks,4,37.53
T00006248,C000692,2024-07-16 17:37:47,P019,Chocolate,Snacks,2,54.56
T00006249,C000307,2024-04-02 08:42:22,P028,Tissue Paper,Household,4,43.72
T00006249,C000307,2024-04-02 08:42:22,P012,Eggs,Dairy,3,59.56
T00006250,C000648,2024-02-17 00:57:57,P017,Soft Drink,Beverages,3,42.24
T00006250,C000648,2024-02-17 00:57:57,P019,Chocolate,Snacks,3,45.95
T00006251,C000005,2024-08-15 20:50:59,P017,Soft Drink,Beverages,2,38.2
T00006251,C000005,2024-08-15 20:50:59,P016,Juice,Beverages,2,65.37
T00006251,C000005,2024-08-15 20:50:59,P012,Eggs,Dairy,1,62.3
T00006251,C000005,2024-08-15 20:50:59,P025,Toothbrush,Personal Care,1,27.41
T00006252,C000823,2024-09-08 10:44:16,P029,Garbage Bags,Household,3,56.05
T00006252,C000823,2024-09-08 10:44:16,P001,Bread,Grocery,1,38.18
T00006252,C000823,2024-09-08 10:44:16,P006,Cereal,Grocery,2,144.01
T00006252,C000823,2024-09-08 10:44:16,P025,Toothbrush,Personal Care,2,29.55
T00006252,C000823,2024-09-08 10:44:16,P010,Butter,Dairy,2,49.75
T00006252,C000823,2024-09-08 10:44:16,P018,Chips,Snacks,4,22.95
T00006252,C000823,2024-09-08 10:44:16,P012,Eggs,Dairy,3,69.66
T00006253,C001157,2024-09-24 13:30:11,P017,Soft Drink,Beverages,1,38.05
T00006254,C001195,2024-12-10 12:58:36,P008,Sugar,Grocery,1,43.89
T00006254,C001195,2024-12-10 12:58:36,P025,Toothbrush,Personal Care,4,29.43
T00006254,C001195,2024-12-10 12:58:36,P024,Toothpaste,Personal Care,3,62.91
T00006254,C001195,2024-12-10 12:58:36,P019,Chocolate,Snacks,2,52.52
T00006254,C001195,2024-12-10 12:58:36,P015,,Beverages,2,108.22
T00006255,C001179,2024-02-15 10:33:59,P018,Chips,Snacks,2,22.68
T00006255,C001179,2024-02-15 10:33:59,P017,Soft Drink,Beverages,3,36.09
T00006255,C001179,2024-02-15 10:33:59,P007,Biscuits,Grocery,3,32.06
T00006256,C001098,2024-06-04 18:43:46,P005,Pasta Sauce,Grocery,3,68.99
T00006257,C001125,2024-03-26 09:48:03,P029,Garbage Bags,Household,4,63.91
T00006257,C001125,2024-03-26 09:48:03,P001,Bread,Grocery,3,42.68
T00006257,C001125,2024-03-26 09:48:03,P012,Eggs,Dairy,4,63.98
T00006258,C000240,2024-11-24 21:40:57,P017,Soft Drink,Beverages,4,39.47
T00006258,C000240,2024-11-24 21:40:57,P009,Milk,Dairy,2,27.24
T00006258,C000240,2024-11-24 21:40:57,P023,Soap,Personal Care,2,35.16
T00006258,C000240,2024-11-24 21:40:57,P018,Chips,Snacks,4,26.07
T00006258,C000240,2024-11-24 21:40:57,P013,Yogurt,Dairy,2,32.36
T00006259,C000319,2024-07-16 00:34:37,P022,Shampoo,Personal Care,1,152.73
T00006259,C000319,2024-07-16 00:34:37,P016,Juice,Beverages,2,61.76
T00006260,C000462,2024-02-05 21:15:12,P015,Tea,Beverages,2,112.13
T00006260,C000462,2024-02-05 21:15:12,P008,Sugar,Grocery,2,43.84
T00006260,C000462,2024-02-05 21:15:12,P016,Juice,Beverages,1,54.89
T00006261,C001248,2024-09-09 15:12:53,P006,Cereal,Grocery,1,162.74
T00006261,C001248,2024-09-09 15:12:53,P016,Juice,Beverages,4,64.75
T00006262,C000966,2024-01-16 16:18:31,P001,Bread,Grocery,2,36.17
T00006262,C000966,2024-01-16 16:18:31,P008,Sugar,Grocery,3,49.01
T00006262,C000966,2024-01-16 16:18:31,P011,Cheese,Dairy,2,92.83
T00006262,C000966,2024-01-16 16:18:31,P025,Toothbrush,Personal Care,4,32.33
T00006262,C000966,2024-01-16 16:18:31,P028,Tissue Paper,Household,4,43.52
T00006262,C000966,2024-01-16 16:18:31,P024,Toothpaste,Personal Care,1,60.52
T00006262,C000966,2024-01-16 16:18:31,P005,Pasta Sauce,Grocery,3,74.63
T00006262,C000966,2024-01-16 16:18:31,P004,Pasta,Grocery,3,52.2
T00006263,C000170,2024-04-10 01:45:06,P015,Tea,Beverages,3,115.12
T00006263,C000170,2024-04-10 01:45:06,P025,Toothbrush,Personal Care,3,31.42
T00006263,C000170,2024-04-10 01:45:06,P024,Toothpaste,Personal Care,4,67.26
T00006263,C000170,2024-04-10 01:45:06,P021,Cookies,Snacks,2,48.33
T00006263,C000170,2024-04-10 01:45:06,P005,Pasta Sauce,Grocery,4,70.23
T00006264,C001063,2024-09-20 07:11:28,P001,Bread,Grocery,2,39.04
T00006264,C001063,2024-09-20 07:11:28,P002,Rice,Grocery,3,61.26
T00006264,C001063,2024-09-20 07:11:28,P026,Dish Soap,Household,2,55.61
T00006264,C001063,2024-09-20 07:11:28,P008,Sugar,Grocery,4,47.87
T00006264,C001063,2024-09-20 07:11:28,P010,Butter,Dairy,1,49.59
T00006264,C001063,2024-09-20 07:11:28,P016,Juice,Beverages,4,61.85
T00006264,C001063,2024-09-20 07:11:28,P012,Eggs,Dairy,1,58.73
T00006265,C000985,2024-07-03 16:36:20,P029,Garbage Bags,Household,2,60.51
T00006265,C000985,2024-07-03 16:36:20,P006,Cereal,Grocery,1,162.53
T00006265,C000985,2024-07-03 16:36:20,P025,Toothbrush,Personal Care,1,27.17
T00006265,C000985,2024-07-03 16:36:20,P018,Chips,Snacks,4,26.3
T00006265,C000985,2024-07-03 16:36:20,P005,Pasta Sauce,Grocery,3,76.74
T00006265,C000985,2024-07-03 16:36:20,P013,Yogurt,Dairy,3,36.16
T00006265,C000985,2024-07-03 16:36:20,P004,Pasta,Grocery,2,51.42
T00006266,C000541,2024-10-04 18:32:56,P008,Sugar,Grocery,1,40.54
T00006266,C000541,2024-10-04 18:32:56,P025,Toothbrush,Personal Care,4,31.46
T00006266,C000541,2024-10-04 18:32:56,P010,Butter,Dairy,4,57.52
T00006266,C000541,2024-10-04 18:32:56,P024,Toothpaste,Personal Care,4,67.15
T00006266,C000541,2024-10-04 18:32:56,P019,Chocolate,Snacks,4,51.56
T00006267,C001078,2024-07-27 11:37:22,P001,Bread,Grocery,2,38.93
T00006267,C001078,2024-07-27 11:37:22,P026,Dish Soap,Household,2,54.48
T00006267,C001078,2024-07-27 11:37:22,P013,Yogurt,Dairy,4,37.77
T00006267,C001078,2024-07-27 11:37:22,P019,Chocolate,Snacks,2,45.83
T00006268,C000961,2024-11-03 17:11:24,P016,Juice,Beverages,4,65.48
T00006269,C000496,2024-07-24 08:04:38,P022,Shampoo,Personal Care,1,135.96
T00006269,C000496,2024-07-24 08:04:38,P002,Rice,Grocery,4,55.37
T00006269,C000496,2024-07-24 08:04:38,P020,Namkeen,Snacks,1,37.72
T00006269,C000496,2024-07-24 08:04:38,P008,Sugar,Grocery,1,43.75
T00006269,C000496,2024-07-24 08:04:38,P025,Toothbrush,Personal Care,1,28.48
T00006269,C000496,2024-07-24 08:04:38,P024,Toothpaste,Personal Care,1,68.43
T00006269,C000496,2024-07-24 08:04:38,P003,Cooking Oil,Grocery,2,131.46
T00006269,C000496,2024-07-24 08:04:38,P014,Coffee,Beverages,4,163.5
T00006270,C000037,2024-01-21 17:43:22,P018,Chips,Snacks,2,23.32
T00006270,C000037,2024-01-21 17:43:22,P017,Soft Drink,Beverages,2,40.37
T00006271,C000498,2024-01-27 00:15:06,P018,Chips,Snacks,1,22.55
T00006271,C000498,2024-01-27 00:15:06,P027,Detergent,Household,3,126.12
T00006272,C000616,2024-10-10 13:42:20,P009,Milk,Dairy,1,28.54
T00006272,C000616,2024-10-10 13:42:20,P011,Cheese,Dairy,2,96.66
T00006273,C001156,2024-01-15 02:09:01,P005,Pasta Sauce,Grocery,2,69.12
T00006273,C001156,2024-01-15 02:09:01,P004,Pasta,Grocery,4,54.32
T00006273,C001156,2024-01-15 02:09:01,P025,Toothbrush,Personal Care,2,29.38
T00006273,C001156,2024-01-15 02:09:01,P010,Butter,Dairy,4,49.98
T00006274,C000399,2024-05-17 10:28:45,P009,Milk,Dairy,1,28.78
T00006274,C000399,2024-05-17 10:28:45,P006,Cereal,Grocery,3,156.59
T00006274,C000399,2024-05-17 10:28:45,P027,Detergent,Household,1,122.71
T00006274,C000399,2024-05-17 10:28:45,P011,Cheese,Dairy,2,89.09
T00006274,C000399,2024-05-17 10:28:45,P025,Toothbrush,Personal Care,3,28.45
T00006274,C000399,2024-05-17 10:28:45,P019,Chocolate,Snacks,4,50.96
T00006275,C000472,2024-01-06 21:04:07,P011,Cheese,Dairy,2,90.84
T00006275,C000472,2024-01-06 21:04:07,P023,Soap,Personal Care,1,36.53
T00006275,C000472,2024-01-06 21:04:07,P010,Butter,Dairy,1,58.08
T00006275,C000472,2024-01-06 21:04:07,P024,Toothpaste,Personal Care,3,64.64
T00006275,C000472,2024-01-06 21:04:07,P021,Cookies,Snacks,2,43.93
T00006276,C000750,2024-04-20 17:14:15,P017,Soft Drink,Beverages,4,39.03
T00006276,C000750,2024-04-20 17:14:15,P019,Chocolate,Snacks,2,51.7
T00006276,C000750,2024-04-20 17:14:15,P003,Cooking Oil,Grocery,2,115.65
T00006277,C000559,2024-08-05 05:24:00,P001,Bread,Grocery,2,40.6
T00006277,C000559,2024-08-05 05:24:00,P017,Soft Drink,Beverages,1,43.52
T00006277,C000559,2024-08-05 05:24:00,P010,Butter,Dairy,2,59.13
T00006277,C000559,2024-08-05 05:24:00,P003,Cooking Oil,Grocery,2,111.76
T00006277,C000559,2024-08-05 05:24:00,P005,Pasta Sauce,Grocery,3,68.93
T00006277,C000559,2024-08-05 05:24:00,P012,Eggs,Dairy,1,71.46
T00006278,C000209,2024-03-04 03:41:22,P005,Pasta Sauce,Grocery,4,70.81
T00006278,C000209,2024-03-04 03:41:22,P004,Pasta,Grocery,2,54.21
T00006279,C000563,2024-06-19 03:01:32,P015,Tea,Beverages,2,103.76
T00006279,C000563,2024-06-19 03:01:32,P009,Milk,Dairy,4,30.37
T00006280,C000200,2024-12-29 13:05:52,P017,Soft Drink,Beverages,4,37.58
T00006280,C000200,2024-12-29 13:05:52,P020,Namkeen,Snacks,1,32.5
T00006280,C000200,2024-12-29 13:05:52,P027,Detergent,Household,3,128.4
T00006280,C000200,2024-12-29 13:05:52,P024,Toothpaste,Personal Care,3,68.0
T00006280,C000200,2024-12-29 13:05:52,P003,Cooking Oil,Grocery,1,123.37
T00006281,C000527,2024-01-26 17:31:47,P005,Pasta Sauce,Grocery,1,67.0
T00006282,C001193,2024-01-24 05:41:34,P023,Soap,Personal Care,3,37.06
T00006283,C000313,2024-04-09 00:07:53,P006,Cereal,Grocery,1,156.26
T00006283,C000313,2024-04-09 00:07:53,P009,Milk,Dairy,1,29.62
T00006284,C000653,2024-10-28 20:35:24,P029,Garbage Bags,Household,3,63.47
T00006284,C000653,2024-10-28 20:35:24,P002,Rice,Grocery,1,58.98
T00006284,C000653,2024-10-28 20:35:24,P006,Cereal,Grocery,2,135.32
T00006284,C000653,2024-10-28 20:35:24,P003,Cooking Oil,Grocery,4,112.68
T00006285,C000350,2024-05-28 02:47:14,P022,,Personal Care,2,138.17
T00006285,C000350,2024-05-28 02:47:14,P023,Soap,Personal Care,2,35.6
T00006286,C000115,2024-08-21 09:58:16,P015,Tea,Beverages,3,111.44
T00006286,C000115,2024-08-21 09:58:16,P008,Sugar,Grocery,2,45.33
T00006287,C000234,2024-01-13 08:42:18,P004,Pasta,Grocery,4,50.46
T00006288,C000175,2024-09-25 07:18:16,P002,Rice,Grocery,1,56.33
T00006288,C000175,2024-09-25 07:18:16,P025,Toothbrush,Personal Care,4,27.43
T00006288,C000175,2024-09-25 07:18:16,P010,Butter,Dairy,1,54.78
T00006288,C000175,2024-09-25 07:18:16,P024,Toothpaste,Personal Care,4,68.41
T00006288,C000175,2024-09-25 07:18:16,P015,Tea,Beverages,3,108.99
T00006288,C000175,2024-09-25 07:18:16,P013,Yogurt,Dairy,3,31.73
T00006288,C000175,2024-09-25 07:18:16,P012,Eggs,Dairy,2,64.08
T00006289,C001076,2024-01-25 14:39:01,P002,Rice,Grocery,3,65.42
T00006289,C001076,2024-01-25 14:39:01,P013,Yogurt,Dairy,3,34.54
T00006289,C001076,2024-01-25 14:39:01,P004,Pasta,Grocery,1,58.55
T00006289,C001076,2024-01-25 14:39:01,P003,Cooking Oil,Grocery,1,131.29
T00006290,C000141,2024-09-16 18:38:31,P001,Bread,Grocery,1,42.0
T00006290,C000141,2024-09-16 18:38:31,P027,Detergent,Household,4,129.67
T00006290,C000141,2024-09-16 18:38:31,P011,Cheese,Dairy,2,88.31
T00006290,C000141,2024-09-16 18:38:31,P010,Butter,Dairy,1,53.11
T00006290,C000141,2024-09-16 18:38:31,P013,Yogurt,Dairy,3,35.8
T00006290,C000141,2024-09-16 18:38:31,P012,Eggs,Dairy,2,59.94
T00006291,C000582,2024-02-23 23:46:23,P001,Bread,Grocery,2,38.33
T00006291,C000582,2024-02-23 23:46:23,P017,Soft Drink,Beverages,4,41.24
T00006291,C000582,2024-02-23 23:46:23,P009,Milk,Dairy,2,29.03
T00006291,C000582,2024-02-23 23:46:23,P023,Soap,Personal Care,1,35.17
T00006291,C000582,2024-02-23 23:46:23,P013,Yogurt,Dairy,3,33.68
T00006292,C000004,2024-11-09 07:53:09,P017,Soft Drink,Beverages,2,36.97
T00006292,C000004,2024-11-09 07:53:09,P026,Dish Soap,Household,1,59.84
T00006292,C000004,2024-11-09 07:53:09,P009,Milk,Dairy,3,26.2
T00006292,C000004,2024-11-09 07:53:09,P006,Cereal,Grocery,3,148.51
T00006292,C000004,2024-11-09 07:53:09,P027,Detergent,Household,2,131.96
T00006292,C000004,2024-11-09 07:53:09,P018,Chips,Snacks,1,26.27
T00006292,C000004,2024-11-09 07:53:09,P005,Pasta Sauce,Grocery,4,76.91
T00006292,C000004,2024-11-09 07:53:09,P012,Eggs,Dairy,2,65.16
T00006293,C000324,2024-04-18 02:07:30,P006,Cereal,Grocery,3,140.47
T00006293,C000324,2024-04-18 02:07:30,P027,Detergent,Household,2,123.23
T00006293,C000324,2024-04-18 02:07:30,P010,Butter,Dairy,1,56.65
T00006294,C000426,2024-03-08 02:01:06,P015,Tea,Beverages,3,102.07
T00006294,C000426,2024-03-08 02:01:06,P029,Garbage Bags,Household,4,59.22
T00006295,C001185,2024-05-02 21:32:06,P029,Garbage Bags,Household,3,58.38
T00006295,C001185,2024-05-02 21:32:06,P017,Soft Drink,Beverages,2,36.24
T00006295,C001185,2024-05-02 21:32:06,P028,Tissue Paper,Household,4,47.41
T00006295,C001185,2024-05-02 21:32:06,P016,Juice,Beverages,3,62.04
T00006295,C001185,2024-05-02 21:32:06,P019,Chocolate,Snacks,3,48.13
T00006296,C000332,2024-01-01 07:13:25,P001,Bread,Grocery,1,40.05
T00006296,C000332,2024-01-01 07:13:25,P017,Soft Drink,Beverages,1,41.1
T00006296,C000332,2024-01-01 07:13:25,P008,Sugar,Grocery,2,42.1
T00006296,C000332,2024-01-01 07:13:25,P010,Butter,Dairy,1,53.42
T00006296,C000332,2024-01-01 07:13:25,P016,Juice,Beverages,3,59.5
T00006296,C000332,2024-01-01 07:13:25,P024,Toothpaste,Personal Care,4,64.31
T00006296,C000332,2024-01-01 07:13:25,P012,Eggs,Dairy,4,67.15
T00006297,C001059,2024-03-01 06:28:38,P018,Chips,Snacks,1,24.21
T00006297,C001059,2024-03-01 06:28:38,P019,Chocolate,Snacks,1,52.18
T00006297,C001059,2024-03-01 06:28:38,P027,Detergent,Household,4,131.72
T00006297,C001059,2024-03-01 06:28:38,P025,Toothbrush,Personal Care,4,32.17
T00006298,C001026,2024-08-06 11:06:34,P026,Dish Soap,Household,3,57.23
T00006298,C001026,2024-08-06 11:06:34,P009,Milk,Dairy,2,26.01
T00006298,C001026,2024-08-06 11:06:34,P006,Cereal,Grocery,1,153.66
T00006298,C001026,2024-08-06 11:06:34,P027,Detergent,Household,3,141.84
T00006298,C001026,2024-08-06 11:06:34,P028,Tissue Paper,Household,4,43.4
T00006298,C001026,2024-08-06 11:06:34,P005,Pasta Sauce,Grocery,4,68.44
T00006299,C000023,2024-04-19 18:49:36,P016,Juice,Beverages,2,65.3
T00006300,C001225,2024-05-09 03:48:06,P017,Soft Drink,Beverages,1,40.7
T00006300,C001225,2024-05-09 03:48:06,P020,Namkeen,Snacks,3,37.16
T00006300,C001225,2024-05-09 03:48:06,P008,Sugar,Grocery,1,44.18
T00006300,C001225,2024-05-09 03:48:06,P006,Cereal,Grocery,1,157.97
T00006300,C001225,2024-05-09 03:48:06,P023,Soap,Personal Care,2,37.57
T00006300,C001225,2024-05-09 03:48:06,P018,Chips,Snacks,2,23.08
T00006300,C001225,2024-05-09 03:48:06,P014,Coffee,Beverages,1,171.53
T00006301,C000677,2024-10-21 15:19:50,P012,Eggs,Dairy,1,60.94
T00006301,C000677,2024-10-21 15:19:50,P010,Butter,Dairy,1,51.49
T00006302,C001053,2024-02-15 04:22:37,P002,Rice,Grocery,1,61.34
T00006302,C001053,2024-02-15 04:22:37,P006,Cereal,Grocery,3,148.52
T00006302,C001053,2024-02-15 04:22:37,P027,Detergent,Household,3,140.43
T00006302,C001053,2024-02-15 04:22:37,P024,Toothpaste,Personal Care,1,62.21
T00006302,C001053,2024-02-15 04:22:37,P003,Cooking Oil,Grocery,4,129.04
T00006302,C001053,2024-02-15 04:22:37,P021,Cookies,Snacks,3,46.62
T00006303,C000094,2024-05-24 12:00:45,P025,Toothbrush,Personal Care,3,31.54
T00006303,C000094,2024-05-24 12:00:45,P010,Butter,Dairy,1,58.55
T00006303,C000094,2024-05-24 12:00:45,P023,Soap,Personal Care,3,34.43
T00006303,C000094,2024-05-24 12:00:45,P024,Toothpaste,Personal Care,4,60.21
T00006303,C000094,2024-05-24 12:00:45,P003,Cooking Oil,Grocery,1,121.25
T00006304,C000304,2024-03-08 22:34:31,P009,Milk,Dairy,1,26.29
T00006304,C000304,2024-03-08 22:34:31,P007,Biscuits,Grocery,4,29.07
T00006304,C000304,2024-03-08 22:34:31,P025,Toothbrush,Personal Care,1,29.52
T00006304,C000304,2024-03-08 22:34:31,P023,Soap,Personal Care,4,31.53
T00006304,C000304,2024-03-08 22:34:31,P018,Chips,Snacks,4,25.73
T00006305,C000613,2024-06-25 05:44:47,P008,Sugar,Grocery,1,46.57
T00006306,C000063,2024-05-01 02:07:26,P022,Shampoo,Personal Care,2,131.0
T00006306,C000063,2024-05-01 02:07:26,P020,,Snacks,3,36.4
T00006306,C000063,2024-05-01 02:07:26,P023,Soap,Personal Care,3,35.15
T00006307,C000539,2024-01-17 20:58:01,P029,Garbage Bags,Household,3,65.86
T00006307,C000539,2024-01-17 20:58:01,P026,Dish Soap,Household,4,52.46
T00006307,C000539,2024-01-17 20:58:01,P009,Milk,Dairy,2,27.03
T00006307,C000539,2024-01-17 20:58:01,P008,Sugar,Grocery,4,44.25
T00006307,C000539,2024-01-17 20:58:01,P015,Tea,Beverages,2,104.5
T00006307,C000539,2024-01-17 20:58:01,P005,Pasta Sauce,Grocery,3,70.41
T00006307,C000539,2024-01-17 20:58:01,P013,Yogurt,Dairy,3,31.91
T00006307,C000539,2024-01-17 20:58:01,P014,Coffee,Beverages,3,167.13
T00006308,C000288,2024-01-26 15:14:39,P029,Garbage Bags,Household,2,54.68
T00006309,C000025,2024-11-07 02:26:51,P017,Soft Drink,Beverages,1,42.29
T00006309,C000025,2024-11-07 02:26:51,P009,Milk,Dairy,3,26.48
T00006309,C000025,2024-11-07 02:26:51,P008,Sugar,Grocery,1,41.86
T00006309,C000025,2024-11-07 02:26:51,P006,Cereal,Grocery,3,136.01
T00006309,C000025,2024-11-07 02:26:51,P010,Butter,Dairy,1,53.95
T00006309,C000025,2024-11-07 02:26:51,P018,Chips,Snacks,4,24.46
T00006310,C000145,2024-01-21 18:33:34,P008,Sugar,Grocery,3,41.24
T00006310,C000145,2024-01-21 18:33:34,P017,Soft Drink,Beverages,0,40.99
T00006310,C000145,2024-01-21 18:33:34,P026,Dish Soap,Household,1,59.15
T00006310,C000145,2024-01-21 18:33:34,P014,Coffee,Beverages,2,191.44
T00006311,C000215,2024-10-12 16:32:12,P022,Shampoo,Personal Care,1,150.6
T00006311,C000215,2024-10-12 16:32:12,P002,Rice,Grocery,1,55.84
T00006311,C000215,2024-10-12 16:32:12,P017,Soft Drink,Beverages,4,39.98
T00006311,C000215,2024-10-12 16:32:12,P008,Sugar,Grocery,4,40.67
